station,name,rows,cols,lat,lon
2913099999,KAUHAVA- FI,3062,369,63.127078,23.051442
10875099999,MUHLDORF- GM,2765,200,48.283,12.5
15526099999,PLEVEN- BU,2668,394,43.417,24.6
94175099999,THURSDAY ISLAND- AS,1588,2275,-10.567,142.217
30317099999,ZAJARSK- RS,2923,1645,56.2,102.833
10776099999,REGENSBURG OBERHUB- GM,2780,194,49.05,12.1
72206793832,JACKSONVILLE CECIL FIELD NAS- FL US,2404,4450,30.21667,278.11667
72476599999,MONTROSE REGIONAL- CO US,2570,4034,38.517,252.106
22193099999,BUGRINO- RS,3175,789,68.7833333,49.3
57713099999,ZUNYI- CH,2353,1710,27.7,106.8833333
1238099999,FOKSTUA II- NO,3042,149,62.1166666,9.2833333
33717099999,BOBRYNETS- UP,2761,514,48.0666666,32.15
72676699999,MONIDA- MT US,2691,3963,44.567,247.683
23982099999,VEL MO- RS,3020,1495,61.0166666,93.4333333
7653099999,CAP COURONNE- FR,2666,81,43.3333333,5.05
94402099999,DENHAM- AS,1281,1816,-25.9166666,113.5166666
28066099999,KONDINSKOJE- RS,2993,1079,59.667,67.417
10645099999,BREITSOL AUT- GM,2797,151,49.9,9.433
15412099999,BACLES- RO,2689,370,44.4833333,23.1166666
99548099999,EAST SCOTIA SLOPE- CA,2645,4768,42.26,298.0
71439099999,COVE ISLAND AUT ONT- CA,2706,4452,45.3333333,278.2666667
6590099999,LUXEMBOURG- LU,2792,99,49.626575,6.211517
32156099999,KORSAKOV- RS,2732,2286,46.633,142.85
72538599999,BELLE ISLE COAST GUARD STATION- MI US,2646,4432,42.33,277.03
99550099999,BANQUREAU BANKS- CA,2685,4847,44.26,302.92
65548099999,MAN- IV,1945,5639,7.272069,352.412636
41168099999,DOHA PORT- QA,2305,825,25.3,51.55
2376099999,SODERHAMN SWE AFB- SW,3025,274,61.267,17.1
29832099999,TALMENKA- RS,2876,1337,53.8166666,83.5833333
72502799999,MERIDEN MARKHAM MUNICIPAL- CT US,2630,4595,41.509,287.171
61816099999,BOKE BARALANDE- GV,2018,5531,10.9333333,345.6833333
15416099999,STOLNICI- RO,2691,397,44.5666666,24.8
29241099999,PALOCKA- RS,2967,1354,58.383,84.6
3220099999,CARLISLE- UK,2898,5713,54.9333333,357.0333334
10980099999,WENDELSTEIN MOUNTAIN- GM,2753,192,47.7,12.017
22269099999,MYS KONUSIN- RS,3142,702,67.15,43.9
23841099999,GORSKOVA- RS,3033,1131,61.7,70.667
72341099999,PAGE OK.- US,2493,4246,34.6833333,265.38333339999997
72519599999,OSWEGO COAST GUARD STATION- NY US,2669,4536,43.47,283.48
7029099999,PORT EN BESSIN- FR,2786,5748,49.35,359.2333334
30815099999,HAMAR DABAN- RS,2830,1658,51.5333333,103.6
71122699999,BANFF MARS- CA,2823,3911,51.2,244.45
68174099999,POLOKWANE- SF,1322,471,-23.8666666,29.45
2823099999,MUONIO ALAMUONIO- FI,3159,379,67.9666666,23.6833333
3953099999,VALENTIA OBSERVATORY- EI,2838,5596,51.9333333,349.75
46780099999,LU TAO- TW,2253,1944,22.683,121.5
72318113877,BRISTOL AIRPORT- TN US,2529,4442,36.47964,277.60107
72224599999,PANAMA CITY BAY CO- FL US,2403,4389,30.2,274.317
3960099999,KILKENNY- EI,2853,5644,52.6666666,352.7333334
13131099999,ZAGREB PLESO- HR,2714,257,45.733,16.067
28419099999,JANAUL- RS,2925,879,56.2833333,54.9666666
25286099999,KOLJUCINSKAJA BAY- RS,3136,2968,66.833,185.5
94492099999,THARGOMINDAH POST O- AS,1239,2301,-28.0,143.817
6080099999,ESBJERG- DA,2910,137,55.525942,8.553403
30714099999,DABADY- RS,2841,1643,52.1,102.7
1138099999,TENNHOLMEN LGT H- NO,3145,216,67.3,13.5
6639099999,NAPF- SZ,2739,127,47.0,7.9333333
2234099999,STROMSUND- SW,3077,249,63.867,15.583
34445099999,BOKOVSKAJA- RS,2784,669,49.2166666,41.8333333
23527099999,SARAN PAUL- RS,3085,974,64.2833333,60.8833333
23146099999,CAPE KAMENNYJ- RS,3169,1177,68.5,73.583
31482099999,DUKI- RS,2834,2175,51.717,135.933
72242099999,GALVESTON- TX US,2385,4243,29.3,265.2
99545099999,CANAVERAL 20 NM EAST OF CAPE CANAVERAL- US,2370,4477,28.519,279.834
72491523245,MONTEREY PENINSULA- CA US,2531,3811,36.583,238.167
23411099999,MUNTNIY MATERIK- RS,3118,882,65.95,55.15
72745299999,CROOKSTON MUNICIPAL KIRKW- MN US,2756,4214,47.85,263.383
54714099999,DEZHOU- CH,2548,1861,37.433,116.317
28248099999,ALAPAEVSK- RS,2957,987,57.8666666,61.7
72439799999,CENTRAL ILLINOIS RG- IL US,2609,4337,40.467,271.08299999999997
72531699999,DECATUR- IL US,2596,4338,39.833,271.133
72417599999,HARRISON MARION RGN- WV US,2585,4477,39.283,279.783
38203099999,UJUK- RS,2675,1135,43.7833333,70.9333333
2650099999,HANO ISLAND LGT H- SW,2920,238,56.017,14.85
72552699999,KEARNEY MUNICIPAL- NE US,2614,4176,40.717,261.0
7502099999,CAZAUX- FR,2690,5742,44.533333,358.875
22101099999,YANISKOSKI- RS,3179,461,68.9666666,28.7833333
72563599999,ALLIANCE MUNICIPAL- NE US,2640,4115,42.05,257.2
22837099999,VYTEGRA- RS,3020,583,61.0166666,36.45
59218099999,XINJING- CH,2262,1703,23.133,106.417
72651499999,CUSTER CO- SD US,2674,4102,43.733,256.383
21813099999,TYUMYATI- RS,3238,1977,71.9166666,123.5666666
57091099999,KAIFENG- CH,2494,1831,34.75,114.417
28679099999,PETROPAVLOVSK- KZ,2896,1106,54.833,69.15
31062099999,YUGORENOK- RS,2995,2203,59.7666666,137.6666666
72637599999,OAKLAND CO INTERNATIONAL- MI US,2653,4425,42.667,276.58299999999997
72648799999,MENOMINEE MARINETTE- MI US,2702,4358,45.127,272.36199999999997
22452099999,INCY- RS,3119,651,65.9666666,40.7166666
2805099999,UTSJOKI KEVO- FI,3194,432,69.75,27.0
99520099999,ENVIRONM BUOY 62133- US,2941,16,57.1,1.0
33976099999,FEODOSIIA- UP,2700,566,45.0333333,35.3833333
8449013025,ROTA NAS- SP,2532,5658,36.65,353.65
58608099999,QINGJIANG ZHANGSHUZ- CH,2360,1849,28.05,115.533
78897099999,LE RAIZET- GP,2125,4775,16.265306,298.468194
34535099999,KAMENSK SAHTINSKIJ- RS,2765,645,48.3,40.3
10727099999,KARLSRUHE USA AF- GM,2780,134,49.033,8.367
15389099999,BERZASCA- RO,2692,351,44.65,21.95
6702099999,LA DOLE- SZ,2728,98,46.4333333,6.1
37907099999,FUZULI- AJ,2591,755,39.59456,47.19571
28234099999,LYS VA- RS,2962,925,58.1166666,57.7833333
30597099999,URUSA- RS,2880,1966,54.033,122.9
99503099999,PLATFORM NUMBER 63111- UK,2989,24,59.5,1.5
7754099999,SAINT CATHERINE- FR,2650,141,42.530753,8.793189
71802099999,ST JOHN S WEST- CA,2750,4915,47.5166666,307.2166667
3004099999,COLLAFIRTH HILL- UK,3010,5738,60.533,358.617
2288099999,HOLMOGADD- SW,3071,332,63.6,20.75
30858099999,KUROT DARASUA- RS,2823,1819,51.2,113.717
7360099999,GUERET- FR,2723,30,46.1666666,1.8666666
3482099999,MARHAM- UK,2852,9,52.648353,0.550692
58464099999,ZHA PU- CH,2412,1937,30.617,121.083
29876099999,KAZYR- RS,2873,1507,53.6833333,94.2
72666599999,WORLAND MUNICIPAL- WY US,2679,4033,43.967,252.05
29946099999,KONDOMA- RS,2857,1397,52.867,87.283
9552099999,SCHMUECKE RIDGE- GM,2812,172,50.65,10.767
57562099999,SHI MEN- CH,2391,1781,29.583,111.3
46706099999,SUAO MET STATION- TW,2291,1950,24.6,121.85
21613099999,DUNWAY ISLAND- RS,3277,1994,73.9,124.6
37036099999,NEVINNOMYSSK- RS,2692,671,44.6333333,41.9666666
70388699999,PORT ALEXANDER- AK US,2924,3606,56.247,225.35
1477099999,KONNERUD- NO,2994,162,59.7166666,10.15
33990099999,YALTA- UP,2689,547,44.4833333,34.1666666
7382099999,MONT SAINT VINCENT- FR,2732,71,46.65,4.433
31421099999,GUGA- RS,2853,2201,52.7,137.5333333
21835099999,UEDEY- RS,3229,2185,71.5,136.583
99230099999,MOORED BUOY 22001,2365,2016,28.3,126.0
4320099999,DANMARKSHAVN PORT- GL,3335,5461,76.7666667,341.3333333
20476099999,MYS STERLEGOVA- RS,3308,1422,75.4166666,88.9
30606099999,ZALARI- RS,2871,1641,53.6,102.5333333
99432099999,GALLOO ISLAND NY- US,2677,4537,43.89,283.55
7500099999,CAP FERRET- FR,2692,5740,44.6333333,358.75
34609099999,KYRYLIVKA- UP,2746,581,47.3333333,36.3333333
3647099999,LITTLE RISSINGTON- UK,2837,5733,51.8666666,358.3166667
10124099999,ALTE WESER LGT H- GM,2877,130,53.867,8.132
72584899999,SHELTER COVE- CA US,2600,3775,40.02,235.93
99279099999,NANTUCKET 54NM SOUTHEAST OF NANTUCKET- US,2609,4649,40.5,290.57
61214099999,KIDAL- ML,2168,22,18.4333333,1.35
6786099999,CHUR- SZ,2737,153,46.8666666,9.5333333
34476099999,EL TON- RS,2782,750,49.1333333,46.85
72210399999,ST LUCIE CO INTERNATIONAL- FL US,2349,4474,27.483,279.633
15069099999,POIANA STAMPEI- RO,2746,402,47.3166666,25.1333333
34753099999,ZAVETNOE- RS,2742,703,47.1166666,43.9333333
30712099999,USOL E SIBIRSKOE- RS,2855,1659,52.7833333,103.6833333
94283099999,COOKTOWN MISSION- AS,1491,2323,-15.433,145.183
40165099999,RAMAT DAVID- IS,2453,563,32.667,35.183
30651099999,BOLSOJ AMALAT- RS,2878,1815,53.917,113.417
72353699999,ENID WOODRING REGIONAL- OK US,2527,4195,36.383,262.217
47910099999,TOKUNOSHIMA- JA,2356,2062,27.836381,128.881253
99240099999,DELAWARE BAY 26 NM SOUTHEAST OF CAPE MAY- US,2569,4565,38.46,285.3
1122099999,KJAERSTAD- NO,3115,211,65.783997,13.214914
35519099999,SAGIZ- KZ,2763,879,48.2,54.933
72272699999,NOGALES AUTOMATIC METEOROLOGICAL- AZ US,2428,3986,31.42,249.15
46777099999,WU CHI OBSERVATORY- TW,2284,1928,24.25,120.517
72267399999,SHERMAN DENISON- TX US,2474,4213,33.72,263.33
15289099999,BANLOC- RO,2707,338,45.3833333,21.1333333
2910099999,MUSTASAARI VALASSAARET- FI,3068,337,63.4333333,21.0666666
71806099999,LA SCIE- CA,2798,4869,49.917,304.33299999999997
71141099999,GATESHEAD ISLAND- CA,3212,4156,70.6333333,259.7333334
32227099999,PALANA- RS,2982,2559,59.117,159.967
23109099999,NDSOVAJA- RS,3164,872,68.25,54.517
34662099999,MALYE DERBETY- RS,2758,715,47.9333333,44.7
47218599999,OKUSHIRI- JA,2641,2231,42.072781,139.430133
1183099999,EVENES- NO,3169,267,68.4913,16.678108
29865099999,ABAKAN- RS,2874,1462,53.75,91.4
28128099999,CERMOZ- RS,2975,899,58.7666666,56.2
31869099999,KHUCIN- RS,2720,2206,46.033,137.883
72472193025,BLANDING- UT US,2552,4008,37.61322,250.51515999999998
72651599999,BROOKINGS REGIONAL- SD US,2685,4211,44.3,263.183
4999900006,KENTON GREENLAND- GL,3245,5139,72.28,321.18
58726099999,QIXIAN SHAN- CH,2358,1885,27.95,117.833
22114099999,LOPARSKAYA- RS,3172,531,68.633,33.2
8509099999,LAJES- PO,2575,5327,38.761842,332.909203
31970099999,NAHODKA- RS,2655,2126,42.8,132.867
47117099999,SINYONGSAN- KS,2550,2031,37.5333333,126.9666666
1378099999,LILLEHAMMER SAETHERENGEN- NO,3021,167,61.1,10.4666666
85230099999,CHARANA- BL,1448,4649,-17.5833333,290.55
71819399999,MAKKOVIK AIRPORT- CA,2901,4813,55.083,300.817
3785099999,CHARING- UK,2823,13,51.2,0.783
3974099999,CLONES- EI,2883,5644,54.1833333,352.7666667
40686099999,BUSAYAH- IZ,2401,738,30.1,46.1166666
72765099999,ROSEGLEN- ND US,2754,4131,47.75,258.17
26825099999,GRODNO- BO,2871,385,53.6,24.05
29836099999,SOROKINO- RS,2874,1359,53.75,84.95
99238099999,CAPE SAN MARTIN 55NM WEST NORTHWEST OF- US,2514,3810,35.74,238.11
31815099999,SUKPAY- RS,2753,2200,47.683,137.483
22339099999,CHAVANGA STREAM- RS,3121,605,66.1,37.817
2232099999,NORRAKER- SW,3088,250,64.433,15.633
32013099999,KAJGAN- RS,2871,2284,53.567,142.75
84721099999,SAN JUAN DE MARCONA- PE,1492,4557,-15.3833333,284.8333333
15215099999,BARAOLT- RO,2721,410,46.0833333,25.6
6370099999,EINDHOVEN- NL,2829,86,51.450139,5.374528
56173099999,MA TANG- CH,2436,1643,31.85,102.7
72483623208,SACRAMENTO MCCLELLAN AFB- CA US,2573,3818,38.66667,238.6
11903099999,SLIAC- LO,2772,306,48.65,19.15
10714099999,ZWEIBRUECKEN- GM,2784,118,49.217,7.4
41062099999,SULAYEL- SA,2209,731,20.467,45.667
72711999999,CLAYTON LAKE- ME US,2732,4648,46.6166666,290.4833334
91847099999,MANGAIA ISLAND- CW,1361,3233,-21.917,202.05
7690099999,COTE D AZUR- FR,2673,115,43.658411,7.215872
74465599999,AURORA MUNICIPAL- IL US,2635,4345,41.767,271.533
3527099999,GREAT MALVERN- UK,2842,5723,52.1166666,357.7
15267099999,RAUTI- RO,2713,335,45.667,20.933
15231099999,SEBES ALBA- RO,2719,377,45.9666666,23.5333333
7034099999,CARTERET- FR,2787,5731,49.3666667,358.2
3884099999,HERSTMONCEUX- UK,2817,5,50.867,0.333
4030099999,REYKJAVIK- IC,3082,5409,64.13,338.059444
1317099999,BERGEN FLORIDA- NO,3007,85,60.3833333,5.3333333
7549099999,AURILLAC- FR,2697,39,44.891388,2.421944
36104099999,SARYG SEP- RS,2829,1529,51.4833333,95.5833333
99212099999,BILOXI 22 NM SOUTH SOUTHEAST OF BILOXI- US,2401,4340,30.09,271.23
15189099999,DUMBRAVENI- RO,2724,394,46.2333333,24.6
3100099999,TIREE- UK,2929,5650,56.499167,353.130833
36905099999,PODGORNOJE- KZ,2666,1272,43.317,79.483
30547099999,KURUMKAN- RS,2886,1765,54.317,110.317
26524099999,SIAULIAI- LH,2918,373,55.9333333,23.3166666
35345099999,TAMABULAK- KZ,2799,984,49.983,61.483
23656099999,HALESOVAYA- RS,3067,1253,63.3833333,78.3166666
72796499999,OAK HARBOR- WA US,2764,3797,48.25,237.33333340000001
23788099999,KUZ MOVKA- RS,3046,1474,62.3166666,92.1166666
71810599999,HAVRE ST PIERRE- CA,2804,4742,50.25,296.4
29974099999,OLEN YA RECHKA- RS,2855,1492,52.8,93.2333333
1406099999,SLATTEROY FYR- NO,2998,81,59.9166666,5.0666666
60320099999,CEUTA- SP,2517,5674,35.88873,354.65303
2446099999,VASTERAS- SW,2991,266,59.589444,16.633611
20294099999,GEYBERGA ISLAND- RS,3352,1624,77.617,101.483
72611699999,LEBANON MUNICIPAL- NH US,2672,4603,43.617,287.7
2566099999,MALILLA- SW,2947,253,57.4,15.8166666
3022099999,BENBECULA- UK,2949,5642,57.481111,352.637222
10900099999,BREMGARTEN GAFB- GM,2757,122,47.9,7.617
8458099999,TARIFA- SP,2519,5670,36.0,354.4
20864099999,TAMBEY- RS,3229,1149,71.483,71.817
72528599999,BUFFALO COAST GUARD STATION- NY US,2657,4498,42.88,281.12
87642099999,AZUL AIRPORT- AR,1064,4803,-36.75,300.1666667
2508099999,MASESKAR LGT H- SW,2961,182,58.1,11.35
99204099999,MID GULF 180 NM SOUTH OF SOUTHWEST PASS- US,2316,4325,25.84,270.34000000000003
23463099999,YANOV STAN- RS,3119,1349,65.9833333,84.3277778
2976099999,KOTKA RANKKI- FI,3007,431,60.3833333,26.9666666
72793799999,SNOHOMISH CO- WA US,2757,3803,47.9,237.71699999999998
70333099999,PORT HEIDEN- AK US,2938,3222,56.95,201.383
3976099999,BELMULLET- EI,2884,5600,54.2333333,350.0
23215099999,HOREJ VER- RS,3148,929,67.433,58.033
15219099999,ADJUD- RO,2721,435,46.1,27.1666666
72483899999,YUBA CO- CA US,2581,3815,39.1,238.433
24679099999,VOSTOCHNAYA- RS,3064,2234,63.2166666,139.6
36045099999,SOLONESNOJE- RS,2833,1349,51.667,84.317
24771099999,TEPLY KLJUCH- RS,3055,2190,62.7833333,136.85
8094099999,HUESCA PIRINEOS- SP,2641,5755,42.0833333,359.6666667
72744599999,GOCEBIC IRON CO- MI US,2730,4318,46.527,269.869
30356099999,ULON MAKIT- RS,2927,1834,56.367,114.633
13625099999,GJIROKASTRA- AL,2601,322,40.0833333,20.15
2120099999,KVIKKJOKK ARRENJARKA- SW,3137,288,66.8833333,18.0166666
25121099999,KOLYMSKAYA- RS,3174,2539,68.7333333,158.7166666
7622099999,LAMOTHE- FR,2673,10,43.687778,0.601667
15369099999,TARGU LOGRESTI- RO,2697,379,44.8833333,23.7
7276099999,CHATILLON SUR SEINE- FR,2756,73,47.85,4.55
3916099999,BALLYPATRICK FOREST- UK,2903,5661,55.1833333,353.8333334
1455099999,TVEITSUND- NO,2980,136,59.0333333,8.5166666
20471099999,IZVESTIJ TSIK- RS,3318,1327,75.95,82.95
6225099999,IJMUIDEN- NL,2849,73,52.4666666,4.5666666
8566099999,VILA REAL- PO,2626,5636,41.317,352.267
3225099999,SHAP- UK,2889,5717,54.5,357.3166667
22648099999,TURCASOVO- RS,3062,628,63.1166666,39.2333333
71865499999,WYNYARD MARS- CA,2835,4093,51.767,255.78300000000002
1482099999,FERDER LH- NO,2980,168,59.0333333,10.5166666
2984099999,INKOO BAGASKAR- FI,2998,384,59.9333333,24.0166666
2915099999,VIITASAARI- FI,3061,414,63.0833333,25.8666667
99221099999,WASHINGTON 315NM WEST OF ABERDEEN WA- US,2720,3664,46.05,228.98
33609099999,ZNAMIANKA- UP,2774,523,48.7166666,32.6666666
11212099999,VILLACHERALPE- AU,2731,219,46.6,13.6666666
1028099999,BJORNOYA ISLAND- NO,3290,304,74.5166667,19.0166667
3874099999,SOLENT- UK,2815,5741,50.8,358.7833334
6060099999,KARUP- DA,2925,146,56.297458,9.124628
72290799999,GILLESPIE FIELD- CA US,2456,3889,32.833,243.03300000000002
3521099999,MADLEY- UK,2840,5714,52.033,357.15
22781099999,OKULOVSKAYA- RS,3059,745,62.967,46.583
10235099999,SOLTAU- GM,2859,157,53.0,9.833
72743799999,FORD- MI US,2716,4350,45.817,271.883
1475099999,SKIEN GEITERYGGEN- NO,2983,153,59.183,9.567
3655399999,UPPER HEYFORD RAF- UK,2838,20,51.9333333,1.25
72687199999,GRANGEVILLE AND- ID US,2718,3902,45.95,243.86700000000002
8419099999,GRANADA- SP,2543,5700,37.188731,356.222644
4999900003,GISP2- GL,3251,5145,72.58,321.54
7208099999,QUIBEKON ST JULIEN- FR,2749,5710,47.5,356.8833334
20066099999,USHAKOVA ISLAND- RS,3416,1275,80.833,79.7
3345099999,EMLEY MOOR- UK,2872,5733,53.617,358.333
8055099999,LEON- SP,2651,5670,42.589,354.344444
3962099999,SHANNON- EI,2854,5617,52.701978,351.075183
15349099999,CAMPINA- RO,2702,412,45.1436111,25.75
10704099999,BERUS- GM,2785,107,49.283,6.683
23331099999,RA IZ- RS,3137,1051,66.9,65.667
94693099999,MURRIN MURRIN- AS,1225,1950,-28.705278,121.890556
70249599999,HAYES RIVER AIRPORT- AK US,3039,3327,61.98,207.92
93012099999,KAITAIA OBSERVATORY- NZ,1097,2772,-35.1333333,173.2666666
7280099999,LONGVIC- FR,2745,81,47.26889,5.09
46743099999,TAINAN- TW,2259,1923,22.950361,120.205778
1465099999,TORUNGEN FYR- NO,2967,141,58.4,8.7833333
31710099999,LENINSKOE- RS,2758,2122,47.95,132.6166666
52957099999,TONGDE- CH,2505,1610,35.267,100.65
2640099999,VAXJO URASA SAFB- SW,2937,237,56.867,14.8
71107025342,CAPE ST JAMES- BC CA,2838,3664,51.93333,228.98333
29870099999,KURAGINO- RS,2877,1483,53.883,92.667
2412099999,GUSTAVSFORS- SW,3002,221,60.15,13.8
2012099999,RITSEM- SW,3154,279,67.733,17.467
8554099999,FARO- PO,2540,5633,37.014425,352.034089
22749099999,KONEVO- RS,3042,629,62.1333333,39.3
2104099999,HEMAVAN- SW,3116,241,65.8166666,15.0833333
46730099999,DONGSHI- TW,2265,1915,23.2666667,119.6666667
72758099999,DEVILS LAKE- ND US,2761,4178,48.1,261.13
94672399999,ADELAIDE- AS,1100,2217,-34.95,138.533
1194099999,NARVIK III- NO,3169,280,68.467,17.5
4305099999,CAPE HARALD MOLTKE- GL,3442,5281,82.15,330.08299999999997
26585099999,BELYJ- RS,2916,527,55.85,32.95
15206099999,TEBEA- RO,2723,364,46.1666666,22.7261111
2958099999,LAPPEENRANTA- FI,3020,450,61.044553,28.144397
78514599999,EUGENIO MARIA DE HO- RQ,2164,4686,18.25,292.85
15279099999,BALEA LAC- RO,2711,394,45.6,24.6166666
13333099999,SPLIT KASTEL STAFIL- HR,2670,261,43.533,16.3
72683894185,BURNS MUNICIPAL AIRPORT- OR US,2671,3857,43.59486,241.04212
12230099999,PILA- PL,2862,268,53.1333333,16.75
72555699999,AINSWORTH MUNICIPAL- NE US,2651,4160,42.579,260.0
28615099999,BAKALY- RS,2903,861,55.1833333,53.8
29702099999,CISTOOZERNOJE- RS,2894,1227,54.717,76.717
3360099999,FINNINGLEY RAF- UK,2869,5744,53.483,359.0
70414099999,EARECKSON AS- AK US,2854,2786,52.717,174.1
8390099999,SEVILLA TABLADA- SP,2547,5664,37.367,354.0
72240899999,INTRACOASTAL CITY- LA US,2395,4286,29.7666666,267.88333339999997
94340099999,RICHMOND POST OFFICE- AS,1385,2290,-20.7333333,143.1333333
7481099999,SAINT EXUPERY- FR,2714,81,45.726387,5.090833
71634499999,SARNIA AIRPORT AND- CA,2659,4443,43.0,277.7
71846399999,LANSDOWNE HOUSE AND- CA,2844,4354,52.233,272.117
24538099999,CHUMPURUK- RS,3084,1871,64.2333333,116.9166666
8227099999,TORREJON- SP,2609,5705,40.496747,356.554128
7684099999,MANDELIEU- FR,2670,111,43.54205,6.953478
29539099999,BOLOTNOE- RS,2913,1350,55.6666666,84.4
74732099999,HOLLOMAN AFB- NM US,2456,4062,32.85,253.9
36778099999,TALDY KURGAN- KZ,2699,1254,45.0,78.383
6720099999,SION- SZ,2724,117,46.219592,7.326764
28135099999,SREDNJAJA US VA- RS,2979,943,58.983,58.917
32036099999,CAJVO- RS,2847,2291,52.367,143.183
31647099999,LITOVKO- RS,2785,2163,49.283,135.183
70340699999,PORT ALSWORTH AIR- AK US,3003,3291,60.2,205.683
36231099999,ONGUDAJ- RS,2814,1378,50.75,86.1333333
3853099999,YEOVILTON- UK,2820,5718,51.009358,357.361181
20963099999,GYDA- RS,3217,1256,70.883,78.5
34924099999,SLAVJANSK NA KUBANI- RS,2705,610,45.2833333,38.1166666
3673399999,LUTON- UK,2837,5754,51.874722,359.631667
4014099999,REYKJANESVITI- IC,3076,5397,63.8166666,337.2833334
3302099999,VALLEY- UK,2864,5687,53.248097,355.464661
36036099999,KRASNO SCEKOVO- RS,2833,1324,51.667,82.733
78338099999,SAGUA LA GRANDE VILLA CLARA- CU,2256,4479,22.8166666,279.9166667
76350199999,REYNOSA INTERNATIONAL- MX,2320,4188,26.017,261.767
72686699999,SALMON- ID US,2703,3938,45.18,246.1
94275099999,GEORGETOWN POST OFFICE- AS,1433,2297,-18.3,143.55
13452099999,DUBROVNIK CILIPI- HR,2651,292,42.567,18.267
72240699999,HOUMA TERREBONNE- LA US,2391,4309,29.567,269.34000000000003
24105099999,ESSEJ- RS,3169,1638,68.467,102.367
72278499999,PHOENIX DEER VALLEY- AZ US,2473,3967,33.688,247.917
13224099999,ZADAR ZEMUNIK- HR,2681,246,44.083,15.35
3726099999,BRISTOL WEA CENTER- UK,2829,5718,51.467,357.4
12485099999,RADOM- PL,2828,338,51.4166667,21.1166667
4005099999,BOLUNGAVIK- IC,3122,5388,66.15,336.75
23862099999,KORLIKI- RS,3030,1319,61.5333333,82.4166666
91720099999,ATAFU- TL,1629,3000,-8.5333333,187.4833334
72286899999,PALM SPRINGS INTERNATIONAL- CA US,2476,3896,33.833,243.5
8042099999,SANTIAGO- SP,2657,5625,42.896333,351.584856
72319193807,WINSTON SALEM REYNOLDS AIRPORT- NC US,2522,4476,36.13347,279.77558999999997
22974099999,NYUKSENITSA- RS,3008,707,60.4166666,44.2166666
12418099999,LESZNO- PL,2836,265,51.8333333,16.5333333
78543399999,POINT SALIMAS- GJ,2039,4771,12.0,298.217
31423099999,UDINSKOJE- RS,2857,2222,52.9,138.867
7482099999,AMBERIEU- FR,2719,85,45.987335,5.328445
34936099999,KROPOTKIN- RS,2708,649,45.4333333,40.5666666
72370099999,KINGMAN- AZ US,2505,3937,35.259,246.05
2526099999,LANDVETTER- SW,2953,196,57.662836,12.279819
38201099999,CULAKKURGAN- KZ,2675,1107,43.8,69.2
48096099999,MINGALADON- BM,2137,1539,16.9,96.1833333
15163099999,BAISOARA- RO,2730,373,46.5333333,23.3166666
15265099999,TECUCI- RO,2716,439,45.85,27.4166666
70218599999,MEKORYUK- AK US,3007,3100,60.367,193.733
67073099999,MAINTIRANO- MA,1438,705,-18.05,44.0333333
30944099999,CEREMHOVO- RS,2811,1763,50.567,110.2
10063099999,PUTTGARDEN AUT- GM,2889,179,54.5,11.217
35582099999,ATASU- KZ,2773,1146,48.7,71.633
15262099999,LACAUTI- RO,2716,422,45.8166666,26.3833333
3342099999,HOLME MOSS- UK,2870,5730,53.533,358.133
34635099999,SAHTY- RS,2753,644,47.7,40.2666666
71944699999,PINK MOUNTAIN 2- CA,2940,3799,57.033,237.46699999999998
47764043324,IWAKUNI- JA,2482,2116,34.13725,132.24286
99017099999,SHIP C7L LIMA- US,2939,5440,57.0,340.0
91792099999,FUA AMOTU INTERNATIONAL- TN,1375,2958,-21.241214,184.850356
40191099999,TEYMAN- IS,2425,556,31.287003,34.722953
99220099999,SE PAPA 600NM WEST OF EUREKA CA.- US,2615,3560,40.8,222.52
1452099999,KJEVIK- NO,2964,129,58.204214,8.085369
22981099999,VELIKIJ USTJUG- RS,3015,740,60.7666666,46.25
21636099999,KIGILYAH- RS,3266,2238,73.3358333,139.8666666
9249099999,BOIZENBURG AUT AND- GM,2867,171,53.383,10.717
2875099999,OULU- FI,3098,406,64.930061,25.354564
15297099999,OBARSIA LOTRULUI- RO,2708,378,45.4333333,23.6333333
72469999999,BROOMFIELD JEFFCO- CO US,2598,4078,39.917,254.88299999999998
31318099999,DUGDA- RS,2866,2080,53.35,130.0166666
25902099999,ATKA- RS,3016,2428,60.85,151.767
21405099999,B. PRONCHISHCHEVOY- RS,3310,1816,75.533,113.517
20665099999,VILKICKOGO ISLAND- RS,3269,1216,73.5,76.0
74490014702,BEDFORD HANSCOM FIELD- MA US,2649,4619,42.46811,288.70537
7260099999,FOURCHAMBAULT- FR,2740,50,47.002625,3.113333
47860099999,METABARU JASDF- JA,2466,2087,33.3166667,130.4166667
46736099999,SHANG YI- TW,2288,1894,24.427892,118.359197
7475099999,BOUTHEON- FR,2710,69,45.540554,4.296389
8410099999,CORDOBA- SP,2556,5682,37.842006,355.151122
24065099999,TOMTOR- RS,3189,2115,69.5,132.2
6139099999,KELDSNOR- DA,2894,172,54.733,10.733
7222099999,NANTES ATLANTIQUE- FR,2743,5734,47.153189,358.389275
10035099999,SCHLESWIG- GM,2890,153,54.533,9.55
72241899999,CALUMET CGS- IL US,2634,4359,41.717,272.467
3174099999,FIFE NESS- UK,2925,5719,56.3,357.4166667
37260099999,SUHUMI- GG,2657,658,42.8666666,41.1333333
22003099999,VAIDA GUBA BAY- RS,3198,512,69.9333333,31.9833333
